"REF_DATE","GEO","DGUID","Airports","Type of operation","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-01","Canada","2021A000011124","Kingston, Ontario","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028028","1.102.1","169","","","","0"
"2022-01","Canada","2021A000011124","Kingston, Ontario","Air carrier movements, level IV-VI","Number","223","units","0","v1376028029","1.102.2","142","","","","0"
"2022-01","Canada","2021A000011124","Kingston, Ontario","Other commercial movements","Number","223","units","0","v1376028030","1.102.3","115","","","","0"
"2022-01","Canada","2021A000011124","Kingston, Ontario","Private movements","Number","223","units","0","v1376028031","1.102.4","136","","","","0"
"2022-01","Canada","2021A000011124","Kingston, Ontario","Government civil movements","Number","223","units","0","v1376028032","1.102.5","4","","","","0"
"2022-01","Canada","2021A000011124","Kingston, Ontario","Government military movements","Number","223","units","0","v1376028033","1.102.6","14","","","","0"
"2022-01","Canada","2021A000011124","Kitchener/Waterloo, Ontario","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028394","1.5013.1","242","","","","0"
"2022-01","Canada","2021A000011124","Kitchener/Waterloo, Ontario","Air carrier movements, level IV-VI","Number","223","units","0","v1376028395","1.5013.2","3221","","","","0"
"2022-01","Canada","2021A000011124","Kitchener/Waterloo, Ontario","Other commercial movements","Number","223","units","0","v1376028396","1.5013.3","163","","","","0"
"2022-01","Canada","2021A000011124","Kitchener/Waterloo, Ontario","Private movements","Number","223","units","0","v1376028397","1.5013.4","532","","","","0"
"2022-01","Canada","2021A000011124","Kitchener/Waterloo, Ontario","Government civil movements","Number","223","units","0","v1376028398","1.5013.5","4","","","","0"
"2022-01","Canada","2021A000011124","Kitchener/Waterloo, Ontario","Government military movements","Number","223","units","0","v1376028399","1.5013.6","","..","","","0"
"2022-01","Canada","2021A000011124","Kuujjuaq, Quebec","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027830","1.40.1","735","","","","0"
"2022-01","Canada","2021A000011124","Kuujjuaq, Quebec","Air carrier movements, level IV-VI","Number","223","units","0","v1376027831","1.40.2","25","","","","0"
"2022-01","Canada","2021A000011124","Kuujjuaq, Quebec","Other commercial movements","Number","223","units","0","v1376027832","1.40.3","","..","","","0"
"2022-01","Canada","2021A000011124","Kuujjuaq, Quebec","Private movements","Number","223","units","0","v1376027833","1.40.4","7","","","","0"
"2022-01","Canada","2021A000011124","Kuujjuaq, Quebec","Government civil movements","Number","223","units","0","v1376027834","1.40.5","26","","","","0"
"2022-01","Canada","2021A000011124","Kuujjuaq, Quebec","Government military movements","Number","223","units","0","v1376027835","1.40.6","","..","","","0"
"2022-01","Canada","2021A000011124","La Grande Rivière, Quebec","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028034","1.103.1","432","","","","0"
"2022-01","Canada","2021A000011124","La Grande Rivière, Quebec","Air carrier movements, level IV-VI","Number","223","units","0","v1376028035","1.103.2","92","","","","0"
"2022-01","Canada","2021A000011124","La Grande Rivière, Quebec","Other commercial movements","Number","223","units","0","v1376028036","1.103.3","2","","","","0"
"2022-01","Canada","2021A000011124","La Grande Rivière, Quebec","Private movements","Number","223","units","0","v1376028037","1.103.4","60","","","","0"
"2022-01","Canada","2021A000011124","La Grande Rivière, Quebec","Government civil movements","Number","223","units","0","v1376028038","1.103.5","4","","","","0"
"2022-01","Canada","2021A000011124","La Grande Rivière, Quebec","Government military movements","Number","223","units","0","v1376028039","1.103.6","","..","","","0"
"2022-01","Canada","2021A000011124","La Ronge, Saskatchewan","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028040","1.104.1","746","","","","0"
"2022-01","Canada","2021A000011124","La Ronge, Saskatchewan","Air carrier movements, level IV-VI","Number","223","units","0","v1376028041","1.104.2","87","","","","0"
"2022-01","Canada","2021A000011124","La Ronge, Saskatchewan","Other commercial movements","Number","223","units","0","v1376028042","1.104.3","11","","","","0"
"2022-01","Canada","2021A000011124","La Ronge, Saskatchewan","Private movements","Number","223","units","0","v1376028043","1.104.4","21","","","","0"
"2022-01","Canada","2021A000011124","La Ronge, Saskatchewan","Government civil movements","Number","223","units","0","v1376028044","1.104.5","18","","","","0"
"2022-01","Canada","2021A000011124","La Ronge, Saskatchewan","Government military movements","Number","223","units","0","v1376028045","1.104.6","","..","","","0"
"2022-01","Canada","2021A000011124","Langley, British Columbia","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028424","1.5100.1","1","","","","0"
"2022-01","Canada","2021A000011124","Langley, British Columbia","Air carrier movements, level IV-VI","Number","223","units","0","v1376028425","1.5100.2","40","","","","0"
"2022-01","Canada","2021A000011124","Langley, British Columbia","Other commercial movements","Number","223","units","0","v1376028426","1.5100.3","415","","","","0"
"2022-01","Canada","2021A000011124","Langley, British Columbia","Private movements","Number","223","units","0","v1376028427","1.5100.4","357","","","","0"
"2022-01","Canada","2021A000011124","Langley, British Columbia","Government civil movements","Number","223","units","0","v1376028428","1.5100.5","41","","","","0"
"2022-01","Canada","2021A000011124","Langley, British Columbia","Government military movements","Number","223","units","0","v1376028429","1.5100.6","3","","","","0"
"2022-01","Canada","2021A000011124","Lethbridge, Alberta","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028010","1.98.1","126","","","","0"
"2022-01","Canada","2021A000011124","Lethbridge, Alberta","Air carrier movements, level IV-VI","Number","223","units","0","v1376028011","1.98.2","13","","","","0"
"2022-01","Canada","2021A000011124","Lethbridge, Alberta","Other commercial movements","Number","223","units","0","v1376028012","1.98.3","316","","","","0"
"2022-01","Canada","2021A000011124","Lethbridge, Alberta","Private movements","Number","223","units","0","v1376028013","1.98.4","121","","","","0"
"2022-01","Canada","2021A000011124","Lethbridge, Alberta","Government civil movements","Number","223","units","0","v1376028014","1.98.5","22","","","","0"
"2022-01","Canada","2021A000011124","Lethbridge, Alberta","Government military movements","Number","223","units","0","v1376028015","1.98.6","","..","","","0"
"2022-01","Canada","2021A000011124","Lloydminster, Alberta","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028310","1.4118.1","60","","","","0"
"2022-01","Canada","2021A000011124","Lloydminster, Alberta","Air carrier movements, level IV-VI","Number","223","units","0","v1376028311","1.4118.2","66","","","","0"
"2022-01","Canada","2021A000011124","Lloydminster, Alberta","Other commercial movements","Number","223","units","0","v1376028312","1.4118.3","6","","","","0"
"2022-01","Canada","2021A000011124","Lloydminster, Alberta","Private movements","Number","223","units","0","v1376028313","1.4118.4","124","","","","0"
"2022-01","Canada","2021A000011124","Lloydminster, Alberta","Government civil movements","Number","223","units","0","v1376028314","1.4118.5","25","","","","0"
"2022-01","Canada","2021A000011124","Lloydminster, Alberta","Government military movements","Number","223","units","0","v1376028315","1.4118.6","","..","","","0"
"2022-01","Canada","2021A000011124","London, Ontario","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028004","1.96.1","366","","","","0"
"2022-01","Canada","2021A000011124","London, Ontario","Air carrier movements, level IV-VI","Number","223","units","0","v1376028005","1.96.2","172","","","","0"
"2022-01","Canada","2021A000011124","London, Ontario","Other commercial movements","Number","223","units","0","v1376028006","1.96.3","879","","","","0"
"2022-01","Canada","2021A000011124","London, Ontario","Private movements","Number","223","units","0","v1376028007","1.96.4","985","","","","0"
"2022-01","Canada","2021A000011124","London, Ontario","Government civil movements","Number","223","units","0","v1376028008","1.96.5","24","","","","0"
"2022-01","Canada","2021A000011124","London, Ontario","Government military movements","Number","223","units","0","v1376028009","1.96.6","6","","","","0"
"2022-01","Canada","2021A000011124","Medicine Hat, Alberta","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027998","1.92.1","232","","","","0"
"2022-01","Canada","2021A000011124","Medicine Hat, Alberta","Air carrier movements, level IV-VI","Number","223","units","0","v1376027999","1.92.2","238","","","","0"
"2022-01","Canada","2021A000011124","Medicine Hat, Alberta","Other commercial movements","Number","223","units","0","v1376028000","1.92.3","19","","","","0"
"2022-01","Canada","2021A000011124","Medicine Hat, Alberta","Private movements","Number","223","units","0","v1376028001","1.92.4","165","","","","0"
"2022-01","Canada","2021A000011124","Medicine Hat, Alberta","Government civil movements","Number","223","units","0","v1376028002","1.92.5","","..","","","0"
"2022-01","Canada","2021A000011124","Medicine Hat, Alberta","Government military movements","Number","223","units","0","v1376028003","1.92.6","","..","","","0"
"2022-01","Canada","2021A000011124","Moncton/Greater Moncton International, New Brunswick","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027992","1.91.1","773","","","","0"
"2022-01","Canada","2021A000011124","Moncton/Greater Moncton International, New Brunswick","Air carrier movements, level IV-VI","Number","223","units","0","v1376027993","1.91.2","2034","","","","0"
"2022-01","Canada","2021A000011124","Moncton/Greater Moncton International, New Brunswick","Other commercial movements","Number","223","units","0","v1376027994","1.91.3","2","","","","0"
"2022-01","Canada","2021A000011124","Moncton/Greater Moncton International, New Brunswick","Private movements","Number","223","units","0","v1376027995","1.91.4","73","","","","0"
"2022-01","Canada","2021A000011124","Moncton/Greater Moncton International, New Brunswick","Government civil movements","Number","223","units","0","v1376027996","1.91.5","50","","","","0"
"2022-01","Canada","2021A000011124","Moncton/Greater Moncton International, New Brunswick","Government military movements","Number","223","units","0","v1376027997","1.91.6","4","","","","0"
"2022-01","Canada","2021A000011124","Mont-Joli, Quebec","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027968","1.86.1","338","","","","0"
"2022-01","Canada","2021A000011124","Mont-Joli, Quebec","Air carrier movements, level IV-VI","Number","223","units","0","v1376027969","1.86.2","62","","","","0"
"2022-01","Canada","2021A000011124","Mont-Joli, Quebec","Other commercial movements","Number","223","units","0","v1376027970","1.86.3","","..","","","0"
"2022-01","Canada","2021A000011124","Mont-Joli, Quebec","Private movements","Number","223","units","0","v1376027971","1.86.4","","..","","","0"
"2022-01","Canada","2021A000011124","Mont-Joli, Quebec","Government civil movements","Number","223","units","0","v1376027972","1.86.5","52","","","","0"
"2022-01","Canada","2021A000011124","Mont-Joli, Quebec","Government military movements","Number","223","units","0","v1376027973","1.86.6","","..","","","0"
"2022-01","Canada","2021A000011124","Montréal/Mirabel International, Quebec","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027986","1.90.1","845","","","","0"
"2022-01","Canada","2021A000011124","Montréal/Mirabel International, Quebec","Air carrier movements, level IV-VI","Number","223","units","0","v1376027987","1.90.2","308","","","","0"
"2022-01","Canada","2021A000011124","Montréal/Mirabel International, Quebec","Other commercial movements","Number","223","units","0","v1376027988","1.90.3","444","","","","0"
"2022-01","Canada","2021A000011124","Montréal/Mirabel International, Quebec","Private movements","Number","223","units","0","v1376027989","1.90.4","92","","","","0"
"2022-01","Canada","2021A000011124","Montréal/Mirabel International, Quebec","Government civil movements","Number","223","units","0","v1376027990","1.90.5","7","","","","0"
